file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws,model,status,model_feasible,utility,energy,util_per_energy,runtime,gap,error
u_mand_factor\set02\u_mand_factor_0.2.py,u_mand_factor,2,u_mand_factor,0.2,2,8,5,0.2,0.5,0.7,0.6,0.4,0.8,77.280002,80,30,36.8,110.400002,17.12,1,0,1002,0,heuristic_claudeoptimal,solved,1,195.99357,75.649283,2.590819,0.0236,,
u_mand_factor\set02\u_mand_factor_0.2.py,u_mand_factor,2,u_mand_factor,0.2,2,8,5,0.2,0.5,0.7,0.6,0.4,0.8,77.280002,80,30,36.8,110.400002,17.12,1,0,1002,0,heuristic_v5a,solved,1,195.99357,75.649283,2.590819,0.0118,,
u_mand_factor\set02\u_mand_factor_0.2.py,u_mand_factor,2,u_mand_factor,0.2,2,8,5,0.2,0.5,0.7,0.6,0.4,0.8,77.280002,80,30,36.8,110.400002,17.12,1,0,1002,0,heuristic_v6,solved,1,195.99357,75.649283,2.590819,0.3675,,
u_mand_factor\set02\u_mand_factor_0.3.py,u_mand_factor,2,u_mand_factor,0.3,2,8,5,0.3,0.5,0.7,0.6,0.6,0.7,83.719992,80,30,55.200001,119.599988,25.680001,1,1,1002,0,heuristic_claudeoptimal,solved,1,149.213423,80.455197,1.854615,0.039,,
u_mand_factor\set02\u_mand_factor_0.3.py,u_mand_factor,2,u_mand_factor,0.3,2,8,5,0.3,0.5,0.7,0.6,0.6,0.7,83.719992,80,30,55.200001,119.599988,25.680001,1,1,1002,0,heuristic_v5a,solved,1,149.213423,81.571173,1.829242,0.0188,,
u_mand_factor\set02\u_mand_factor_0.3.py,u_mand_factor,2,u_mand_factor,0.3,2,8,5,0.3,0.5,0.7,0.6,0.6,0.7,83.719992,80,30,55.200001,119.599988,25.680001,1,1,1002,0,heuristic_v6,solved,1,149.213423,80.455197,1.854615,0.4638,,
u_mand_factor\set02\u_mand_factor_0.4.py,u_mand_factor,2,u_mand_factor,0.4,2,8,5,0.4,0.5,0.7,0.6,0.8,0.6,90.160004,80,30,73.599997,128.800006,34.239998,1,1,1002,0,heuristic_claudeoptimal,solved,1,139.307634,88.290977,1.577824,0.0358,,
u_mand_factor\set02\u_mand_factor_0.4.py,u_mand_factor,2,u_mand_factor,0.4,2,8,5,0.4,0.5,0.7,0.6,0.8,0.6,90.160004,80,30,73.599997,128.800006,34.239998,1,1,1002,0,heuristic_v5a,solved,1,138.930722,90.097456,1.542005,0.0106,,
u_mand_factor\set02\u_mand_factor_0.4.py,u_mand_factor,2,u_mand_factor,0.4,2,8,5,0.4,0.5,0.7,0.6,0.8,0.6,90.160004,80,30,73.599997,128.800006,34.239998,1,1,1002,0,heuristic_v6,solved,1,139.307634,88.290977,1.577824,0.3794,,
u_mand_factor\set02\u_mand_factor_0.5.py,u_mand_factor,2,u_mand_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599995,80,30,91.999999,137.999993,42.799999,1,1,1002,0,heuristic_claudeoptimal,solved,1,127.759457,96.333715,1.326217,0.042,,
u_mand_factor\set02\u_mand_factor_0.5.py,u_mand_factor,2,u_mand_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599995,80,30,91.999999,137.999993,42.799999,1,1,1002,0,heuristic_v5a,solved,1,122.524191,94.951821,1.290383,0.0175,,
u_mand_factor\set02\u_mand_factor_0.5.py,u_mand_factor,2,u_mand_factor,0.5,2,8,5,0.5,0.5,0.7,0.6,1.0,0.5,96.599995,80,30,91.999999,137.999993,42.799999,1,1,1002,0,heuristic_v6,solved,1,127.968851,96.476821,1.326421,1.1208,,
u_mand_factor\set02\u_mand_factor_0.6.py,u_mand_factor,2,u_mand_factor,0.6,2,8,5,0.6,0.5,0.7,0.6,1.2,0.4,103.039989,80,30,110.399998,147.199984,51.359999,1,1,1002,0,heuristic_claudeoptimal,solved,1,93.56338,102.596931,0.911951,0.0514,,
u_mand_factor\set02\u_mand_factor_0.6.py,u_mand_factor,2,u_mand_factor,0.6,2,8,5,0.6,0.5,0.7,0.6,1.2,0.4,103.039989,80,30,110.399998,147.199984,51.359999,1,1,1002,0,heuristic_v5a,solved,1,89.02915,101.091099,0.880682,0.0202,,
u_mand_factor\set02\u_mand_factor_0.6.py,u_mand_factor,2,u_mand_factor,0.6,2,8,5,0.6,0.5,0.7,0.6,1.2,0.4,103.039989,80,30,110.399998,147.199984,51.359999,1,1,1002,0,heuristic_v6,solved,1,95.029074,102.815284,0.92427,1.4981,,
u_mand_factor\set02\u_mand_factor_0.7.py,u_mand_factor,2,u_mand_factor,0.7,2,8,5,0.7,0.5,0.7,0.6,1.4,0.3,109.48001,80,30,128.799998,156.400014,59.919999,1,1,1002,0,heuristic_claudeoptimal,solved,1,45.452784,109.476443,0.415183,0.0661,,
