file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws,model,status,model_feasible,utility,energy,util_per_energy,runtime,gap,error
u_opt_factor\set00\u_opt_factor_0.4.py,u_opt_factor,0,u_opt_factor,0.4,2,5,5,0.5,0.4,0.7,0.6,1.0,0.4,45.080003,40,13,46.000002,64.400005,22.042858,1,1,1000,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.0002,,over budget: E=46.0000 > B=45.0800
u_opt_factor\set00\u_opt_factor_0.6.py,u_opt_factor,0,u_opt_factor,0.6,2,5,5,0.5,0.6,0.7,0.6,1.0,0.6,51.520002,40,13,46.000002,73.600003,22.042858,1,1,1000,0,greedy_sps_baseline,solved,1,22.536052,51.500208,0.437591,0.0007,,
u_opt_factor\set00\u_opt_factor_0.8.py,u_opt_factor,0,u_opt_factor,0.8,2,5,5,0.5,0.8,0.7,0.6,1.0,0.8,57.960003,40,13,46.000002,82.800005,22.042858,1,1,1000,0,greedy_sps_baseline,solved,1,50.869135,57.906564,0.878469,0.0007,,
u_opt_factor\set01\u_opt_factor_0.2.py,u_opt_factor,1,u_opt_factor,0.2,2,5,5,0.5,0.2,0.7,0.6,1.0,0.2,38.640003,40,13,46.000002,55.200005,21.433334,1,1,1001,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.0002,,over budget: E=46.0000 > B=38.6400
u_opt_factor\set01\u_opt_factor_0.4.py,u_opt_factor,1,u_opt_factor,0.4,2,5,5,0.5,0.4,0.7,0.6,1.0,0.4,45.079999,40,13,46.000002,64.399999,21.433334,1,1,1001,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.0002,,over budget: E=46.0000 > B=45.0800
u_opt_factor\set01\u_opt_factor_0.6.py,u_opt_factor,1,u_opt_factor,0.6,2,5,5,0.5,0.6,0.7,0.6,1.0,0.6,51.519998,40,13,46.000002,73.599997,21.433334,1,1,1001,0,greedy_sps_baseline,solved,1,20.893305,51.419497,0.40633,0.0009,,
u_opt_factor\set01\u_opt_factor_0.8.py,u_opt_factor,1,u_opt_factor,0.8,2,5,5,0.5,0.8,0.7,0.6,1.0,0.8,57.959999,40,13,46.000002,82.799999,21.433334,1,1,1001,0,greedy_sps_baseline,solved,1,41.721732,57.950343,0.719957,0.0015,,
u_opt_factor\set02\u_opt_factor_0.2.py,u_opt_factor,2,u_opt_factor,0.2,2,5,5,0.5,0.2,0.7,0.6,1.0,0.2,38.639998,40,11,46.000001,55.199998,21.400001,1,1,1002,0,greedy_sps_baseline,infeasible,0,,46.000001,,0.0002,,over budget: E=46.0000 > B=38.6400
u_opt_factor\set02\u_opt_factor_0.4.py,u_opt_factor,2,u_opt_factor,0.4,2,5,5,0.5,0.4,0.7,0.6,1.0,0.4,45.080001,40,11,46.000001,64.400001,21.400001,1,1,1002,0,greedy_sps_baseline,infeasible,0,,46.000001,,0.0002,,over budget: E=46.0000 > B=45.0800
u_opt_factor\set02\u_opt_factor_0.6.py,u_opt_factor,2,u_opt_factor,0.6,2,5,5,0.5,0.6,0.7,0.6,1.0,0.6,51.519998,40,11,46.000001,73.599998,21.400001,1,1,1002,0,greedy_sps_baseline,solved,1,15.926385,51.066875,0.311873,0.0006,,
u_opt_factor\set02\u_opt_factor_0.8.py,u_opt_factor,2,u_opt_factor,0.8,2,5,5,0.5,0.8,0.7,0.6,1.0,0.8,57.96,40,11,46.000001,82.8,21.400001,1,1,1002,0,greedy_sps_baseline,solved,1,41.855418,57.955628,0.722198,0.0004,,
u_opt_factor\set03\u_opt_factor_0.2.py,u_opt_factor,3,u_opt_factor,0.2,2,5,5,0.5,0.2,0.7,0.6,1.0,0.2,38.639999,40,10,46.0,55.199999,21.433333,1,1,1003,0,greedy_sps_baseline,infeasible,0,,46.0,,0.0002,,over budget: E=46.0000 > B=38.6400
u_opt_factor\set03\u_opt_factor_0.4.py,u_opt_factor,3,u_opt_factor,0.4,2,5,5,0.5,0.4,0.7,0.6,1.0,0.4,45.08,40,10,46.0,64.4,21.433333,1,1,1003,0,greedy_sps_baseline,infeasible,0,,46.0,,0.0003,,over budget: E=46.0000 > B=45.0800
u_opt_factor\set03\u_opt_factor_0.6.py,u_opt_factor,3,u_opt_factor,0.6,2,5,5,0.5,0.6,0.7,0.6,1.0,0.6,51.520002,40,10,46.0,73.600002,21.433333,1,1,1003,0,greedy_sps_baseline,solved,1,19.349187,51.516206,0.375594,0.0006,,
u_opt_factor\set03\u_opt_factor_0.8.py,u_opt_factor,3,u_opt_factor,0.8,2,5,5,0.5,0.8,0.7,0.6,1.0,0.8,57.96,40,10,46.0,82.8,21.433333,1,1,1003,0,greedy_sps_baseline,solved,1,40.48264,57.896949,0.699219,0.0008,,
u_opt_factor\set04\u_opt_factor_0.2.py,u_opt_factor,4,u_opt_factor,0.2,2,5,5,0.5,0.2,0.7,0.6,1.0,0.2,38.640002,40,13,46.000002,55.200003,22.042858,1,1,1004,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.0002,,over budget: E=46.0000 > B=38.6400
u_opt_factor\set04\u_opt_factor_0.4.py,u_opt_factor,4,u_opt_factor,0.4,2,5,5,0.5,0.4,0.7,0.6,1.0,0.4,45.080005,40,13,46.000002,64.400007,22.042858,1,1,1004,0,greedy_sps_baseline,infeasible,0,,46.000002,,0.0002,,over budget: E=46.0000 > B=45.0800
u_opt_factor\set04\u_opt_factor_0.6.py,u_opt_factor,4,u_opt_factor,0.6,2,5,5,0.5,0.6,0.7,0.6,1.0,0.6,51.520002,40,13,46.000002,73.600003,22.042858,1,1,1004,0,greedy_sps_baseline,solved,1,16.205744,50.909256,0.318326,0.0008,,
u_opt_factor\set04\u_opt_factor_0.8.py,u_opt_factor,4,u_opt_factor,0.8,2,5,5,0.5,0.8,0.7,0.6,1.0,0.8,57.960003,40,13,46.000002,82.800005,22.042858,1,1,1004,0,greedy_sps_baseline,solved,1,40.806997,57.89672,0.704824,0.0009,,
