file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws,model,status,model_feasible,utility,energy,util_per_energy,runtime,gap,error,runtime_best,runtime_worst,repeats,censored,nondeterministic
u_opt_factor\set01\u_opt_factor_0.6.py,u_opt_factor,1,u_opt_factor,0.6,2,5,5,0.5,0.6,0.7,0.6,1.0,0.6,51.519999,40,13,46.000002,73.599999,21.433334,1,1,1001,0,ilp_v2,optimal,1,49.966923,51.17145,0.976461,0.069635,0.0,,0.069635,0.08467,3,0,0
u_opt_factor\set01\u_opt_factor_0.6.py,u_opt_factor,1,u_opt_factor,0.6,2,5,5,0.5,0.6,0.7,0.6,1.0,0.6,51.519999,40,13,46.000002,73.599999,21.433334,1,1,1001,0,ilp_v3,optimal,1,48.469552,51.516242,0.94086,0.019674,0.0,,0.019674,0.021827,3,0,0
u_opt_factor\set01\u_opt_factor_0.6.py,u_opt_factor,1,u_opt_factor,0.6,2,5,5,0.5,0.6,0.7,0.6,1.0,0.6,51.519999,40,13,46.000002,73.599999,21.433334,1,1,1001,0,ilp_v4,optimal,1,49.966922,51.148762,0.976894,0.117058,0.0,,0.117058,0.119407,3,0,0
u_opt_factor\set01\u_opt_factor_0.6.py,u_opt_factor,1,u_opt_factor,0.6,2,5,5,0.5,0.6,0.7,0.6,1.0,0.6,51.519999,40,13,46.000002,73.599999,21.433334,1,1,1001,0,greedy_sps_baseline,solved,1,14.689553,51.45586,0.285479,0.003269,,,0.003269,0.00351,3,0,0
u_opt_factor\set01\u_opt_factor_0.7.py,u_opt_factor,1,u_opt_factor,0.7,2,5,5,0.5,0.7,0.7,0.6,1.0,0.7,54.740002,40,13,46.000002,78.200003,21.433334,1,1,1001,0,ilp_v2,optimal,1,53.866575,54.640016,0.985845,0.072315,0.0,,0.072315,0.076302,3,0,0
u_opt_factor\set01\u_opt_factor_0.7.py,u_opt_factor,1,u_opt_factor,0.7,2,5,5,0.5,0.7,0.7,0.6,1.0,0.7,54.740002,40,13,46.000002,78.200003,21.433334,1,1,1001,0,ilp_v3,optimal,1,53.697836,54.73894,0.980981,0.022876,0.0,,0.022876,0.024138,3,0,0
u_opt_factor\set01\u_opt_factor_0.7.py,u_opt_factor,1,u_opt_factor,0.7,2,5,5,0.5,0.7,0.7,0.6,1.0,0.7,54.740002,40,13,46.000002,78.200003,21.433334,1,1,1001,0,ilp_v4,optimal,1,53.82765,54.707749,0.983913,0.055052,0.0,,0.055052,0.060394,3,0,0
u_opt_factor\set01\u_opt_factor_0.7.py,u_opt_factor,1,u_opt_factor,0.7,2,5,5,0.5,0.7,0.7,0.6,1.0,0.7,54.740002,40,13,46.000002,78.200003,21.433334,1,1,1001,0,greedy_sps_baseline,solved,1,22.629345,54.464728,0.415486,0.00338,,,0.00338,0.003497,3,0,0
u_opt_factor\set01\u_opt_factor_0.8.py,u_opt_factor,1,u_opt_factor,0.8,2,5,5,0.5,0.8,0.7,0.6,1.0,0.8,57.960002,40,13,46.000002,82.800003,21.433334,1,1,1001,0,ilp_v2,optimal,1,58.270531,57.947046,1.005582,0.010211,0.0,,0.010211,0.010451,3,0,0
u_opt_factor\set01\u_opt_factor_0.8.py,u_opt_factor,1,u_opt_factor,0.8,2,5,5,0.5,0.8,0.7,0.6,1.0,0.8,57.960002,40,13,46.000002,82.800003,21.433334,1,1,1001,0,ilp_v3,optimal,1,58.270531,57.913308,1.006168,0.013275,0.0,,0.013275,0.013486,3,0,0
u_opt_factor\set01\u_opt_factor_0.8.py,u_opt_factor,1,u_opt_factor,0.8,2,5,5,0.5,0.8,0.7,0.6,1.0,0.8,57.960002,40,13,46.000002,82.800003,21.433334,1,1,1001,0,ilp_v4,optimal,1,58.270531,57.947046,1.005582,0.094974,5.2e-05,,0.094974,0.0969,3,0,0
u_opt_factor\set01\u_opt_factor_0.8.py,u_opt_factor,1,u_opt_factor,0.8,2,5,5,0.5,0.8,0.7,0.6,1.0,0.8,57.960002,40,13,46.000002,82.800003,21.433334,1,1,1001,0,greedy_sps_baseline,solved,1,27.438448,56.276651,0.487564,0.003568,,,0.003568,0.003651,3,0,0
u_opt_factor\set01\u_opt_factor_0.9.py,u_opt_factor,1,u_opt_factor,0.9,2,5,5,0.5,0.9,0.7,0.6,1.0,0.9,61.180002,40,13,46.000002,87.400003,21.433334,1,1,1001,0,ilp_v2,optimal,1,60.53118,61.080136,0.991013,0.027628,0.0,,0.027628,0.031344,3,0,0
u_opt_factor\set01\u_opt_factor_0.9.py,u_opt_factor,1,u_opt_factor,0.9,2,5,5,0.5,0.9,0.7,0.6,1.0,0.9,61.180002,40,13,46.000002,87.400003,21.433334,1,1,1001,0,ilp_v3,optimal,1,59.766693,61.122417,0.97782,0.043373,0.0,,0.043373,0.045683,3,0,0
u_opt_factor\set01\u_opt_factor_0.9.py,u_opt_factor,1,u_opt_factor,0.9,2,5,5,0.5,0.9,0.7,0.6,1.0,0.9,61.180002,40,13,46.000002,87.400003,21.433334,1,1,1001,0,ilp_v4,optimal,1,60.53118,61.080136,0.991013,0.054702,0.0,,0.054702,0.055913,3,0,0
u_opt_factor\set01\u_opt_factor_0.9.py,u_opt_factor,1,u_opt_factor,0.9,2,5,5,0.5,0.9,0.7,0.6,1.0,0.9,61.180002,40,13,46.000002,87.400003,21.433334,1,1,1001,0,greedy_sps_baseline,solved,1,38.703781,60.963271,0.63487,0.003749,,,0.003749,0.004402,3,0,0
u_opt_factor\set02\u_opt_factor_0.1.py,u_opt_factor,2,u_opt_factor,0.1,2,5,5,0.5,0.1,0.7,0.6,1.0,0.1,35.419998,40,11,46.000001,50.599998,21.400001,1,1,1002,0,ilp_v2,optimal,1,16.558345,32.160001,0.514874,0.005718,0.0,,0.005718,0.005902,3,0,0
u_opt_factor\set02\u_opt_factor_0.1.py,u_opt_factor,2,u_opt_factor,0.1,2,5,5,0.5,0.1,0.7,0.6,1.0,0.1,35.419998,40,11,46.000001,50.599998,21.400001,1,1,1002,0,ilp_v3,optimal,1,16.558345,34.501923,0.479925,0.004887,0.0,,0.004887,0.005356,3,0,0
u_opt_factor\set02\u_opt_factor_0.1.py,u_opt_factor,2,u_opt_factor,0.1,2,5,5,0.5,0.1,0.7,0.6,1.0,0.1,35.419998,40,11,46.000001,50.599998,21.400001,1,1,1002,0,ilp_v4,optimal,1,16.558345,32.160001,0.514874,0.012828,0.0,,0.012828,0.013737,3,0,0
