file,sweep,set,factor,value,n_prc,n_tsk,n_frq,u_mand_factor,u_opt_factor,rho,xi,U_M,U_O,B,H,J,e_mand_fmax,e_full_fmax,e_mand_min,feasible,donate_ok,seed,redraws,model,status,model_feasible,utility,energy,util_per_energy,runtime,gap,error
u_mand_factor\set02\u_mand_factor_0.3.py,u_mand_factor,2,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859997,40,11,27.599997,59.799995,12.839998,1,1,1002,0,ilp_v2,optimal,1,106.450208,41.137793,2.58765,0.005,0.0,
u_mand_factor\set02\u_mand_factor_0.3.py,u_mand_factor,2,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.859997,40,11,27.599997,59.799995,12.839998,1,1,1002,0,heuristic_v5b,solved,1,56.081979,41.327489,1.357014,0.0011,,
u_mand_factor\set02\u_mand_factor_0.4.py,u_mand_factor,2,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079996,40,11,36.799999,64.399994,17.119999,1,1,1002,0,ilp_v1,optimal,1,90.699035,44.090518,2.05711,0.0144,0.0,
u_mand_factor\set02\u_mand_factor_0.4.py,u_mand_factor,2,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079996,40,11,36.799999,64.399994,17.119999,1,1,1002,0,ilp_v2,optimal,1,90.699035,45.00341,2.015381,0.0068,0.0,
u_mand_factor\set02\u_mand_factor_0.4.py,u_mand_factor,2,u_mand_factor,0.4,2,5,5,0.4,0.5,0.7,0.6,0.8,0.6,45.079996,40,11,36.799999,64.399994,17.119999,1,1,1002,0,heuristic_v5b,solved,1,62.955495,44.559658,1.412836,0.0018,,
u_mand_factor\set02\u_mand_factor_0.5.py,u_mand_factor,2,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,11,46.000001,68.999997,21.400001,1,1,1002,0,ilp_v1,optimal,1,70.137651,47.772583,1.468157,0.225,0.0,
u_mand_factor\set02\u_mand_factor_0.5.py,u_mand_factor,2,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,11,46.000001,68.999997,21.400001,1,1,1002,0,ilp_v2,optimal,1,56.151578,48.231141,1.164218,0.0679,0.0,
u_mand_factor\set02\u_mand_factor_0.5.py,u_mand_factor,2,u_mand_factor,0.5,2,5,5,0.5,0.5,0.7,0.6,1.0,0.5,48.299998,40,11,46.000001,68.999997,21.400001,1,1,1002,0,heuristic_v5b,solved,1,39.710943,48.268319,0.822712,0.0013,,
u_mand_factor\set02\u_mand_factor_0.6.py,u_mand_factor,2,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520001,40,11,55.199999,73.600001,25.679999,1,1,1002,0,ilp_v1,optimal,1,50.962319,51.516266,0.989247,0.5171,0.0,
u_mand_factor\set02\u_mand_factor_0.6.py,u_mand_factor,2,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520001,40,11,55.199999,73.600001,25.679999,1,1,1002,0,ilp_v2,optimal,1,38.278656,51.266582,0.746659,0.1342,0.0,
u_mand_factor\set02\u_mand_factor_0.6.py,u_mand_factor,2,u_mand_factor,0.6,2,5,5,0.6,0.5,0.7,0.6,1.2,0.4,51.520001,40,11,55.199999,73.600001,25.679999,1,1,1002,0,heuristic_v5b,solved,1,26.018234,51.509171,0.505118,0.0017,,
u_mand_factor\set02\u_mand_factor_0.7.py,u_mand_factor,2,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740002,40,11,64.4,78.200002,29.96,1,1,1002,0,ilp_v1,optimal,1,24.735594,54.60694,0.452975,0.2449,0.0,
u_mand_factor\set02\u_mand_factor_0.7.py,u_mand_factor,2,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740002,40,11,64.4,78.200002,29.96,1,1,1002,0,ilp_v2,optimal,1,19.676348,54.737337,0.359468,0.0891,0.0,
u_mand_factor\set02\u_mand_factor_0.7.py,u_mand_factor,2,u_mand_factor,0.7,2,5,5,0.7,0.5,0.7,0.6,1.4,0.3,54.740002,40,11,64.4,78.200002,29.96,1,1,1002,0,heuristic_v5b,solved,1,5.747058,54.709199,0.105047,0.0015,,
u_mand_factor\set03\u_mand_factor_0.2.py,u_mand_factor,3,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640002,40,10,18.399999,55.200003,8.573333,1,0,1003,0,ilp_v1,optimal,1,81.156555,33.572741,2.417335,0.0202,0.0,
u_mand_factor\set03\u_mand_factor_0.2.py,u_mand_factor,3,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640002,40,10,18.399999,55.200003,8.573333,1,0,1003,0,ilp_v2,optimal,1,72.575619,31.155659,2.329452,0.0079,0.0,
u_mand_factor\set03\u_mand_factor_0.2.py,u_mand_factor,3,u_mand_factor,0.2,2,5,5,0.2,0.5,0.7,0.6,0.4,0.8,38.640002,40,10,18.399999,55.200003,8.573333,1,0,1003,0,heuristic_v5b,solved,1,48.774749,36.222744,1.346523,0.0007,,
u_mand_factor\set03\u_mand_factor_0.3.py,u_mand_factor,3,u_mand_factor,0.3,2,5,5,0.3,0.5,0.7,0.6,0.6,0.7,41.860002,40,10,27.6,59.800002,12.86,1,1,1003,0,ilp_v1,optimal,1,68.959165,35.451921,1.945146,0.0217,0.0,
